site,date,latitude,longitude,SST
Mosquito Pass,07/02/14,48.585,-123.165,11.62
Mosquito Pass,07/03/14,48.585,-123.165,10.85
Mosquito Pass,07/04/14,48.585,-123.165,10.93
Mosquito Pass,07/05/14,48.585,-123.165,11.12
Mosquito Pass,07/06/14,48.585,-123.165,11.3
Mosquito Pass,07/07/14,48.585,-123.165,13.73
Mosquito Pass,07/08/14,48.585,-123.165,13.19
Mosquito Pass,07/09/14,48.585,-123.165,13.98
Mosquito Pass,07/10/14,48.585,-123.165,12.81
Mosquito Pass,07/11/14,48.585,-123.165,13.24
